comment_id,video_id,author_channel_id,author_handle,titulo_video,canal,categoria_video,texto_original,texto_limpio,puntaje_bruto,sentimiento,categoria_sentimiento,terminos_lexico,terminos_positivos,terminos_negativos,emojis_valorados,negaciones_aplicadas,texto_vacio,cobertura_lexica,comunidad_id
UgzSu6dFpC7PrEYl7AF4AaABAg,n8iP75gIpmw,UC9vMq1YF-e7C-VO0SHkbUTA,/@ErvinLeonardoCarreraLat%C3%ADn,Qué rico come tu diputado,Quorum,News & Politics,Este señor le vale cuánto es el valor del almuerzo de un pobre y cuánto gana la población  más pobre,señor vale cuánto valor almuerzo pobre cuánto gana población más pobre,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
UgzT_1dx4pvgJTFMsnZ4AaABAg,6W4u8sGEnGM,UCp29O_C7cchZV8IxV7Crdag,/@robertoescobar5507,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,Entertainment,"Parafraseando a Bukele, cuando no hay hueveo el pisto alcanza.",parafraseando bukele hueveo pisto alcanza,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,2
UgzTqBd3og9IPuVu3o94AaABAg,n8iP75gIpmw,UCrJn_rbo_ENAdeqneS-RmRw,/@josecarrera9623,Qué rico come tu diputado,Quorum,News & Politics,se be q ese neri rodas kiere seguir comiendo acostillas de los pobres de guatemala verguenza no conose,be neri rodas kiere seguir comiendo acostillas pobres guatemala verguenza conose,-2.0,-0.4588,negativo,1,,verguenza,,0,False,True,1
UgzU2eLo006-Cz6rYLZ4AaABAg,ndAZjHqzzT8,UCjJf-AJKRFFWtiN-CSwkDmA,/@2jose82,Internet: escoger el menos malo,Quorum,News & Politics,En Tigo tienen una práctica que se llama falla programada y como lo dice el nombre lo hacen para obligar a los a clientes a migrar a nuevos servicios que seguramente podrían llegar a ser más caros o para que paguen x adelantado en el caso del internet residencial sin contrato,tigo tienen práctica llama falla programada dice nombre hacen obligar clientes migrar nuevos servicios seguramente podrían llegar más caros paguen adelantado caso internet residencial contrato,-2.0,-0.4588,negativo,2,,falla | caros,,0,False,True,3
UgzVRaRar_M-cPPi92x4AaABAg,is3Mk5oC19g,UCBtB5dIyx-C16UN8ClUD2UA,/@alexmonzon4257,Capturan a ladrón que había quedado grabado mientras robaba en una parroquia de Retalhuleu,TN23 Guatemala,News & Politics,Parece hijo del policia que esta a su lado...,parece hijo policia lado,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
UgzVSZ19e2Cc28bFi-94AaABAg,n8iP75gIpmw,UCDUffaruH6dyUnUGwsTKpgg,/@luisletona2842,Qué rico come tu diputado,Quorum,News & Politics,Pobrecito dipucaco,pobrecito dipucaco,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
UgzVsPOuFAogocL8wKB4AaABAg,6W4u8sGEnGM,UCgGqw4aqMdMVSGkKiMgrJRQ,/@pattyfigueroa5609,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,Entertainment,Interesante 😊 de haya cosas buenas en el país de guatemala.con el puente Belice dos.,interesante haya cosas buenas país guatemala puente belice,5.5,0.8176,positivo,2,interesante | buenas,,😊,0,False,True,2
UgzWNBqTQMz8ba4pbUd4AaABAg,j43HgwYFKfk,UC32oozucwCF3q8d4m8fyOUg,/@RauldejesusOlivagonzalez,La cooptación de Walter Mazariegos en la USAC,Quorum,News & Politics,La pregunta  es.quetanto poder tiene ese delicuente de. Masariego  porque es impone ese indibidodespierte amigo unibersitarios que pasa,pregunta quetanto poder delicuente masariego impone indibidodespierte amigo unibersitarios pasa,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
UgzWNJK42U_F1IKlwwh4AaABAg,n8iP75gIpmw,UCvApqeCbLod-wejtT4CcVuA,/@davidgaher9550,Qué rico come tu diputado,Quorum,News & Politics,"Prepotente todavía, ni vergüenza tienen, gastar como no les cuesta nada deberían pagarlo con sus propio sueldo",prepotente todavía ni vergüenza tienen gastar cuesta nada deberían pagarlo propio sueldo,-0.52,-0.1331,negativo,2,vergüenza,prepotente,,1,False,True,1
UgzWs20muY6Ghm9Z7094AaABAg,JkpVO1hx2f8,UCHGd14aYuZZShLD73dkk6mg,/@noemiherrera3152,10 Preguntas a un año del Paro Nacional,Quorum,News & Politics,Fue emocionante! ❤🥹,emocionante,4.29,0.7423,positivo,0,,,❤🥹,0,False,True,0
UgzXDN6uNEworKy3uqZ4AaABAg,n8iP75gIpmw,UCiMythXHsw7eQEMykCdmMUA,/@JavierBecerra-h6x,Qué rico come tu diputado,Quorum,News & Politics,"Con la venta de fertilizantes se repone todo lo gastado y queda ganancia todavía, dice que tiene 40 agroservicios.",venta fertilizantes repone gastado queda ganancia todavía dice agroservicios,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
UgzYz6n8mPI0dBWsP2h4AaABAg,j43HgwYFKfk,UC-fiZBS5Gp1eCJd9ucgWnCg,/@Tommii.10,La cooptación de Walter Mazariegos en la USAC,Quorum,News & Politics,Hay que sacar a como de lugar a estos 37 miembros del consejo que cumplieron su tiempo y colocar una denuncia penal contra estos que están usurpado los cargos en el CSU,sacar lugar estos miembros consejo cumplieron tiempo colocar denuncia penal estos están usurpado cargos csu,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
UgzZMPOIKJlwEpgh7zd4AaABAg,b_Hkrkl3adA,UC5PrBbmUlQolwqmiru7yZhw,/@lazarochavez8269,Bloqueos en Guatemala este 31 de agosto por alza en combustibles afectan rutas principales,PrensaLibreOficial,News & Politics,Porque estan aciendo protestas si la gasolina aun subira mas de precio yo claro les edicho que si Nosotros perdemos la guerra Con Irán 🇮🇷 ustedes países como Mexico Guatemala todos los países del mundo 🌎no podrán comprar gasolina porque el galón subira $10. por galón cuánto es esto en tu país es mucho dinero saludos desde mi hermoso país 🇺🇸🇺🇸💵🦅🇺🇸🇺🇸♥️,estan aciendo protestas gasolina aun subira precio claro edicho nosotros perdemos guerra irán países mexico guatemala todos países mundo podrán comprar gasolina galón subira galón cuánto país mucho dinero saludos hermoso país,3.225,0.6399,positivo,2,saludos | hermoso,,,0,False,True,1
UgzZMPOIKJlwEpgh7zd4AaABAg.AaB6SZj2UadAaBRkGrUAJI,b_Hkrkl3adA,UC094EFEmMSdwVa8NQjjYBXg,/@CelestinoQuej-j7k,Bloqueos en Guatemala este 31 de agosto por alza en combustibles afectan rutas principales,PrensaLibreOficial,News & Politics,Pero ay que entender esta a 10 o un poco MAs de impuesto x galon en en Guatemala,ay entender impuesto galon guatemala,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
UgzZMPOIKJlwEpgh7zd4AaABAg.AaB6SZj2UadAaCH5adXxCo,b_Hkrkl3adA,UCGm3gRBEHGRJYmtCryZLtDw,/@Jos%C3%A9Lopez-g6k,Bloqueos en Guatemala este 31 de agosto por alza en combustibles afectan rutas principales,PrensaLibreOficial,News & Politics,Pues  dile a tu presidente que deje de andar haciendo guerra a lo baboseo .,pues dile presidente deje andar haciendo guerra baboseo,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
UgzZc-W-gVj1t4SXc-54AaABAg,lj983NWyAQY,UCwUAv3_LpWVtTIi7lkmTL7A,/@kingr4706,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,News & Politics,"Sería muy bueno que hicieran eso, y que también mejoren muchas cosas no solo en la capital. Ojalá antes lo hagan.
Vamos Guate, saldremos adelante con pasos pequeño pero firmes 🇬🇹❤️🇬🇹",sería bueno hicieran también mejoren muchas cosas solo capital ojalá hagan vamos guate saldremos adelante pasos pequeño firmes,7.7,0.8934,positivo,3,bueno | ojalá | adelante,,❤,0,False,True,0
UgzaTUgOy4ekC0xQoFt4AaABAg,n8iP75gIpmw,UC5H8ASmMC9WrURmzeB4ySog,/@ManuelEdran,Qué rico come tu diputado,Quorum,News & Politics,Es su obligacion trabajar...no se aproveche,obligacion trabajar aproveche,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
UgzaWev1Ju6338Y7Ehl4AaABAg,ndAZjHqzzT8,UC5wuDq3U3vRAhOQI3D7gNdw,/@allanreneramirezgonzalez534,Internet: escoger el menos malo,Quorum,News & Politics,"Excelente informacion, me suscribí al canal por una publicacion en FB",excelente informacion suscribí canal publicacion fb,3.0,0.6124,positivo,1,excelente,,,0,False,True,3
UgzaWev1Ju6338Y7Ehl4AaABAg.A3Wof66r37mA3WrEtkJyep,ndAZjHqzzT8,UCvcu1kR8xMYy_I1Ty-2mV2Q,/@hashojea7348,Internet: escoger el menos malo,Quorum,News & Politics,Me pasó,pasó,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,3
Ugzb66mq9Rv0T7aalfJ4AaABAg,n8iP75gIpmw,UCXXh7yg5KUFIWylTiKVEFKQ,/@MrDuenderojo,Qué rico come tu diputado,Quorum,News & Politics,El poeta de el diablo el portillo... y no que muy honesto el pastorcito  pues......,poeta diablo portillo honesto pastorcito pues,-2.4975,-0.5419,negativo,1,,honesto,,1,False,True,1
UgzcJTEHjaN8bEV8Hfd4AaABAg,n8iP75gIpmw,UC3XTwHxygNCgjndsg-UiCQA,/@marioajset4283,Qué rico come tu diputado,Quorum,News & Politics,"Julio Héctor Estrada, que triste que inconsciencia.",julio héctor estrada triste inconsciencia,-2.0,-0.4588,negativo,1,,triste,,0,False,True,1
UgzcVyiuFGJ0Yv0C4Zt4AaABAg,n8iP75gIpmw,UCsJJAvrVGupdmhOqgtDp8dg,/@nestorlorenzana1168,Qué rico come tu diputado,Quorum,News & Politics,Mentiras los diputados no ganan Q25mil......Ellos ganan Q45mil....no sea mentiroso,mentiras diputados ganan q25mil ganan q45mil sea mentiroso,-0.52,-0.1331,negativo,2,mentiroso,mentiras,,1,False,True,1
Ugzd2CVlJWOmHWBPSkN4AaABAg,n8iP75gIpmw,UCQ_-LPP8JAbfkc-b1Q6NvWw,/@MegaKristenstewart,Qué rico come tu diputado,Quorum,News & Politics,Diputados ladrones sin verguenza por eso guate nunca va salir adelante que pena.,diputados ladrones verguenza guate nunca salir adelante pena,-4.13,-0.7294,negativo,4,verguenza,ladrones | adelante | pena,,2,False,True,1
UgzeCbhVJhOJATewi5J4AaABAg,n8iP75gIpmw,UCtNfIBnc5S5DbbQj_yxgJTw,/@JosueRamirez-ey3ih,Qué rico come tu diputado,Quorum,News & Politics,Mantenidos,mantenidos,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
UgzfLTatI6lJD6Z_u_94AaABAg,6W4u8sGEnGM,UC-Iul5tDYH_oiAMXQH-KaaQ,/@AlbertoMancilla-p9h,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,Entertainment,Wooooooooooooooooooooooooow calidad va llegará el tren asta izabal puerto Barrios el Atlántico y pacifico va ser súper lindo proyecto va ver mucho trabajo en el país saludos desde USA 🇺🇸 🎉,wooooooooooooooooooooooooow calidad llegará tren asta izabal puerto barrios atlántico pacifico súper lindo proyecto ver mucho trabajo país saludos usa,7.8,0.8957,positivo,3,calidad | lindo | saludos,,🎉,0,False,True,2
UgzfXuFsM8L3Qt6qWJV4AaABAg,WIUZtitfLRw,UCyW68EGZey4ao_Vf2cR5Ztg,/@ZabalaXabier,Caminar en una ciudad hecha para carros,Quorum,News & Politics,"Y los popos por las calles, humanos y de perros principalmente, nadie los limpia, un problema de seguridad vial y de salud pública. Hay que hacer algo más por los peatones.",popos calles humanos perros principalmente nadie limpia problema seguridad vial salud pública hacer más peatones,-1.0,-0.25,negativo,1,,problema,,0,False,True,3
Ugzfc9D5wlSKYgY5Jrh4AaABAg,OkXlHx0hx-8,UCZjm6U576nX8WOiLhmMR3bw,/@MariaNavarroYT,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,News & Politics,Cuantas maldad😢😢😢,cuantas maldad,-6.0,-0.8402,negativo,0,,,😢😢😢,0,False,True,0
Ugzfc9D5wlSKYgY5Jrh4AaABAg.Aa9bbFyRF_AAaB_C3DtL_L,OkXlHx0hx-8,UCi2KiZq63sRq8Mfbcp-MelQ,/@eugeneramirez4405,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,News & Politics,Mexico deports people all the time! So. Why is this different??,mexico deports people all the time so why is this different,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,0
Ugzhc5zg6rDOR3ltTAZ4AaABAg,j43HgwYFKfk,UC_LYoGs5C3mbZKZuKuqYCvw,/@javiercifuentesarchila6041,La cooptación de Walter Mazariegos en la USAC,Quorum,News & Politics,Gracias por explicarlo!,gracias explicarlo,2.29,0.509,positivo,1,gracias,,,0,False,True,1
UgzhjFXjeUslGQMZ7KB4AaABAg,6W4u8sGEnGM,UCRfkkatKrNtAARnXMMYBGlA,/@BernerSoza-mg3vx,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,Entertainment,Que se termine la corrupcion para construier obras como estas  correjir el pais mano dura,termine corrupcion construier obras estas correjir pais mano dura,-3.0,-0.6124,negativo,1,,corrupcion,,0,False,True,2
UgzhtSisQXcyX7bqkzB4AaABAg,n8iP75gIpmw,UCA93ym2TXs_Ibyxb4Vcn-6Q,/@oswaldosolis8728,Qué rico come tu diputado,Quorum,News & Politics,"Tiene razón el diputado, le dan importancia a babosaditas",razón diputado dan importancia babosaditas,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
Ugzi82q6lRyjtKUL5lV4AaABAg,n8iP75gIpmw,UCAmtbUiIrUIhikru0ZoTFig,/@Aura-vf6dm,Qué rico come tu diputado,Quorum,News & Politics,SON CÍNICOS,cínicos,-2.6,-0.5574,negativo,1,,cínicos,,0,False,True,1
Ugzin8yr1Zz1k47GsSp4AaABAg,n8iP75gIpmw,UCr1emrogPKkKTs_WTtx71xg,/@domingopeneleu6457,Qué rico come tu diputado,Quorum,News & Politics,Ay ricos shucos en la calle jajaja,ay ricos shucos calle jajaja,1.0,0.25,positivo,1,jajaja,,,0,False,True,1
UgzjFGboqNxQ7BcH0bZ4AaABAg,lj983NWyAQY,UCRznz9-N3Qc1w-qNdLSIY2Q,/@jimmygomez724,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,News & Politics,Hermosa cuidad de guatemala saludos desde el salvador,hermosa cuidad guatemala saludos salvador,3.0,0.6124,positivo,2,hermosa | saludos,,,0,False,True,0
UgzjqVqTKYeOrM1kW0F4AaABAg,lj983NWyAQY,UCY7Hq7F9Lnucf-Yr6JkHZNw,/@maynorcalel1442,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,News & Politics,Primero Dios,primero dios,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,0
Ugzk5XnOVKoVj8FiOCB4AaABAg,OkXlHx0hx-8,UC-QOpE7GOxlXcHZ8b7HbQKA,/@mariaalexander427,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,News & Politics,Y??? Entraron ilegalmente a un pais AJENO!! No tenemos obligacion de dejarlos en las puertas de sus ranchos! Problema de otro gobierno!🇺🇸💪🗽⚖️✈️✈️✈️,entraron ilegalmente pais ajeno tenemos obligacion dejarlos puertas ranchos problema otro gobierno,1.37,0.3335,positivo,1,,problema,💪,0,False,True,0
UgzlqevYeQWpdUl_KON4AaABAg,n8iP75gIpmw,UCjSKM9j0Q7HLDr1hD6D-TUw,/@josehidalgo4875,Qué rico come tu diputado,Quorum,News & Politics,Solo lo que sale a luz se da cuenta el pueblo de lo que hasen estos malvados y lo que hasen a escondidas quien les dise algo estos bien bien comidos y el pueblo que en eso yo mismo se los e dicho que el que sale beneficiado en todo es el político ustedes creen que se preocupan x el pueblo yo siempre les e dicho que solo las sobras le dejan al pueblo x que esta clase de gente solo tiene que ver primero sus intereses y lo demás les vale madre,solo sale luz da cuenta pueblo hasen estos malvados hasen escondidas dise estos comidos pueblo mismo dicho sale beneficiado político creen preocupan pueblo siempre dicho solo sobras dejan pueblo clase gente solo ver primero intereses demás vale madre,2.625,0.561,positivo,2,bien | bien,,,0,False,True,1
Ugzm7wFhhdctNQt_ubl4AaABAg,06mFNPU0aB8,UCwCfs-2zbD5k0lG-UVg_JBw,/@JessicaHuaz-96,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,Noti7,News & Politics,Al fin hicieron algo bueno los polis👏👏👏👏👏,fin hicieron bueno polis,9.1,0.9201,positivo,1,bueno,,👏👏👏👏👏,0,False,True,2
UgzmBKXDgncBFsDjRwd4AaABAg,n8iP75gIpmw,UC72gBAtyb_VXQlYDcFrh6oQ,/@osmanmorales3012,Qué rico come tu diputado,Quorum,News & Politics,Siempre tienen excusa,siempre tienen excusa,-1.5,-0.3612,negativo,1,,excusa,,0,False,True,1
UgzmBVMoFVO53-_ZZ-54AaABAg,PjmxCj-a9Hg,UC8xlJWNHz1V_W6q3fbuQH8g,/@NormaL%C3%B3pez-v7e,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,Entertainment,Excelente señor ministro.,excelente señor ministro,3.0,0.6124,positivo,1,excelente,,,0,False,True,2
UgzpHaLJJjoD9FnKO6p4AaABAg,6W4u8sGEnGM,UCyJhqmMbsvjpoarBBStA2kg,/@Murmullodelbarrio,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,Entertainment,Viva nuestra Guatemala bendita y viva nuestro presidente Bernardo Arévalo,viva nuestra guatemala bendita viva nuestro presidente bernardo arévalo,4.0,0.7184,positivo,2,viva | viva,,,0,False,True,2
UgzpdnDQDBV6UZ96GZh4AaABAg,PjmxCj-a9Hg,UCgQJgI9vu1FI2dnC9mrFthw,/@srms70,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,Entertainment,NO QUEREMOS EL TREN MAYA EN GUATEMALA,queremos tren maya guatemala,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,2
UgzpzyaFY6F6IdFxzk14AaABAg,n8iP75gIpmw,UCLFdHr9BEbXHkoJopbEPLZw,/@kanterra4584,Qué rico come tu diputado,Quorum,News & Politics,Por lo general es así cuando los sujetos provienen de bajos estratos de la sociedad y son tirados con honda.,general así sujetos provienen bajos estratos sociedad tirados honda,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
UgzrrbkpudLqNqr7s6R4AaABAg,n8iP75gIpmw,UCRETAiYdh2dL5ZxB0_N1zDA,/@Joseroland21,Qué rico come tu diputado,Quorum,News & Politics,"A todos no a unos si 😂
Mejor no hubiera se hubiera entrevistado. 😂

Un calcetín el
Señor. Abre la boca y meta la pata",todos mejor hubiera hubiera entrevistado calcetín señor abre boca meta pata,3.5,0.6705,positivo,1,mejor,,😂😂,0,False,True,1
Ugzs8eXa8mdQ8wlS4FZ4AaABAg,lj983NWyAQY,UCi-vPdnpQreC7BkFs40mJGA,/@bryansicasales4280,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,News & Politics,"Es un proyecto extraordinario , vamos adelante mi guate hermosa!",proyecto extraordinario vamos adelante guate hermosa,6.79,0.8686,positivo,3,extraordinario | adelante | hermosa,,,0,False,True,0
UgztKpwRx20oET8wGLJ4AaABAg,PjmxCj-a9Hg,UCHTGCgY2l-DQJIvlA_cpa_Q,/@virgiliogarcia3039,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,Entertainment,Con mucho Respeto  sen̈or presidente lo saludo y que Dios los vendiga lo unico que le pido que mencione y hagan algo por la seguridad del pais ya que siguen matando personas trabajadores y honrradas hagan algo con esos delincuentes .,mucho respeto sen or presidente saludo dios vendiga unico pido mencione hagan seguridad pais siguen matando personas trabajadores honrradas hagan esos delincuentes,-0.3,-0.0772,negativo,2,respeto,delincuentes,,0,False,True,2
UgzuugQO6qMSbkVsdGp4AaABAg,PjmxCj-a9Hg,UCtNyHmRZtvGF2hSvI2dUBWw,/@aureliomaldonado4793,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,Entertainment,Pregúntenle si se acuerda de la marca del vino que se toma todos los días,pregúntenle acuerda marca vino toma todos días,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,2
UgzvKLXKEkVzjn_XRHp4AaABAg,n8iP75gIpmw,UCsjs5Hp_r86x1xbK6FAeqaA,/@alvaroesquivel563,Qué rico come tu diputado,Quorum,News & Politics,Eso es exactamente lo que significa la verdadera politica: dividirse la riqueza del país entre unos cuantos. Sólo se puede guardar por todos estos delincuentes políticos un sentimiento de vivisima repugnancia.-,exactamente significa verdadera politica dividirse riqueza país cuantos sólo puede guardar todos estos delincuentes políticos sentimiento vivisima repugnancia,-2.5,-0.5423,negativo,1,,delincuentes,,0,False,True,1
UgzwvEpQc3M_AWvNDad4AaABAg,lj983NWyAQY,UCRcSR3Lvn9DZAmJpVPANfZQ,/@WalksandSuch,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,News & Politics,muy padre. saludos desde mexico.,padre saludos mexico,1.2625,0.3099,positivo,1,saludos,,,0,False,True,0
Ugzx7TTfRu5S-pT0LuZ4AaABAg,n8iP75gIpmw,UCz3gu01bmjNv0DpRq-K3XYg,/@eusebiovasquez4385,Qué rico come tu diputado,Quorum,News & Politics,Pero que estará aportando éste delincuente,estará aportando éste delincuente,-2.5,-0.5423,negativo,1,,delincuente,,0,False,True,1
UgzxhrnRAMNePfy6u7J4AaABAg,PjmxCj-a9Hg,UCGX_UbAQOXGZknv5iqklwTA,/@ronaldgarcia8522,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,Entertainment,Este hombre esta loco,hombre loco,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,2
UgzzpE27HS1dmWfyATJ4AaABAg,n8iP75gIpmw,UC-hfX8J5JPJ-dfuakzegMLA,/@normaleticiaorozcojuarez2418,Qué rico come tu diputado,Quorum,News & Politics,"Si son asesores los que participan en las mesas de trabajo, ellos también tienen buenos sueldos y pueden costear sus gastos personales, jamás con el sueldo de  los Diputados y menos con recursos del pueblo, hay que ser  verdaderamente CABAL. Con respecto a el trabajo que realizan , cualquier proyecto que sea  y en sus diferentes etapas, considero que lo hace porque le gusta  y se siente realizado, se le recuerda que no es gratis, reciben un sueldo y que los compromisos laborales no se resuelven en un restaurante,  para eso están oficinas, las reuniones  en estos lugares es más convivencia que trabajo.  Que Dios les ilumine.",asesores participan mesas trabajo también tienen buenos sueldos pueden costear gastos personales jamás sueldo diputados menos recursos pueblo verdaderamente cabal respecto trabajo realizan cualquier proyecto sea diferentes etapas considero hace gusta siente realizado recuerda gratis reciben sueldo compromisos laborales resuelven restaurante están oficinas reuniones estos lugares más convivencia trabajo dios ilumine,2.76,0.5803,positivo,3,buenos | gusta,gratis,,1,False,True,1
