node_id,node_type,label,author_channel_id,video_id,title,channel_name,category,view_count,has_observed_edge
video::8CuQ2_HTaN0,video,Conferencia de Prensa del Gobierno de Guatemala.,,8CuQ2_HTaN0,Conferencia de Prensa del Gobierno de Guatemala.,Gobierno de la República de Guatemala,Entertainment,735,False
video::8n6momRcC04,video,Mantenimiento constante,,8n6momRcC04,Mantenimiento constante,Municipalidad de Guatemala,News & Politics,91,False
video::90oVm0P4_9Q,video,"El MINGOB a través del Viceministerio de Seguridad, combate  el crimen organizado.",,90oVm0P4_9Q,"El MINGOB a través del Viceministerio de Seguridad, combate  el crimen organizado.",Ministerio de Gobernación,News & Politics,5,False
video::9BIrwWQUdb8,video,"Capturan a ""guardián"" de parqueo utilizado por la mara Salvatrucha e incautan 5 vehículos robados.",,9BIrwWQUdb8,"Capturan a ""guardián"" de parqueo utilizado por la mara Salvatrucha e incautan 5 vehículos robados.",PNCdeGuatemala,Science & Technology,23972,False
video::9Jacxvi9umU,video,Los responsables de bloquear información en Guatecompras,,9Jacxvi9umU,Los responsables de bloquear información en Guatecompras,Somos El Combo,Entertainment,7340,False
video::9XFVeHiWDTo,video,En #LaRondaGT conoce las acciones que impulsamos para modernizar los puertos y aeropuertos del país.,,9XFVeHiWDTo,En #LaRondaGT conoce las acciones que impulsamos para modernizar los puertos y aeropuertos del país.,Gobierno de la República de Guatemala,Entertainment,1516,False
video::9h7d1iDFaqo,video,Vuelve el tráfico lento en la ciudad capital,,9h7d1iDFaqo,Vuelve el tráfico lento en la ciudad capital,PrensaLibreOficial,News & Politics,11396,False
video::9wHujSu-nbQ,video,Quorum,,9wHujSu-nbQ,Quorum,Quorum,News & Politics,459,False
video::AHzfpOL5sgw,video,Sistema de gobierno de Guatemala 🇬🇹,,AHzfpOL5sgw,Sistema de gobierno de Guatemala 🇬🇹,SUM Estudios Jurídicos.,Education,2895,False
video::Aa7hIDCRh3g,video,Este BUS me LLEVO a UN PARAISO EN GUATEMALA,,Aa7hIDCRh3g,Este BUS me LLEVO a UN PARAISO EN GUATEMALA,De todo Gt,People & Blogs,504374,False
video::AakUTlieyH0,video,Crisis de seguridad en Guatemala,,AakUTlieyH0,Crisis de seguridad en Guatemala,Canal Antigua,News & Politics,733,False
video::Ab0RrbzxyBU,video,Municipalidad de Guatemala 17/11/2025,,Ab0RrbzxyBU,Municipalidad de Guatemala 17/11/2025,Concejales de Oposición - Muni Guate,People & Blogs,117,False
video::AlbPEU3rbZs,video,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,,AlbPEU3rbZs,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,Entertainment,870,False
video::ArljwpsURdY,video,"Entrevista especial con Claudinne Ogaldes, Secretaria Ejecutiva de la SE-CONRED",,ArljwpsURdY,"Entrevista especial con Claudinne Ogaldes, Secretaria Ejecutiva de la SE-CONRED",Conred,Education,416,False
video::B60bWqpVUIE,video,Así es el transporte público en Ciudad de Guatemala,,B60bWqpVUIE,Así es el transporte público en Ciudad de Guatemala,PaulinoG,Travel & Events,96794,False
video::BLc_KXPng9g,video,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGT,,BLc_KXPng9g,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGT,Gobierno de la República de Guatemala,Entertainment,720,False
video::BUNeDEi0yVU,video,CIV LICITACIÓN 800 KM 110717,,BUNeDEi0yVU,CIV LICITACIÓN 800 KM 110717,CIV -Ministerio de Comunicaciones,People & Blogs,26,False
video::BW41jT3t3oI,video,Provial,,BW41jT3t3oI,Provial,PROVIAL-CIV,People & Blogs,79,False
video::BbAeamItalk,video,ZARAGOZA DA UN PASO HACIA EL FORTALECIMIENTO DEL DEPORTE CON NUEVA CIUDAD DEPORTIVA,,BbAeamItalk,ZARAGOZA DA UN PASO HACIA EL FORTALECIMIENTO DEL DEPORTE CON NUEVA CIUDAD DEPORTIVA,IDocumenta,News & Politics,7,False
video::Bdn2nxDqQ90,video,Video Viral de PMT / GUATEMALA,,Bdn2nxDqQ90,Video Viral de PMT / GUATEMALA,carlos del cid,Film & Animation,2482,False
video::Bi34XvRV6AM,video,Plan de Evacuación CONRED,,Bi34XvRV6AM,Plan de Evacuación CONRED,MESCOGT,People & Blogs,58,False
video::BnZFUzpEDe4,video,Municipalidad de Guatemala se moderniza,,BnZFUzpEDe4,Municipalidad de Guatemala se moderniza,Municipalidad de Guatemala,People & Blogs,642,False
video::Boj5GILjbI0,video,"Spot Rendición de Cuentas, segundo cuatrimestre 2023 - 2",,Boj5GILjbI0,"Spot Rendición de Cuentas, segundo cuatrimestre 2023 - 2",CIV -Ministerio de Comunicaciones,People & Blogs,26,False
video::Bp4LtQT8Hk0,video,"Ciudad de Guatemala, el mejor lugar para vivir",,Bp4LtQT8Hk0,"Ciudad de Guatemala, el mejor lugar para vivir",Municipalidad de Guatemala,Entertainment,4265,False
video::C5hJmAhpMMQ,video,"YOUTUBE PUNTO DE ENFOQUE MARIO MEJÍA, SUBDIRECTOR DE INSIVUMEH",,C5hJmAhpMMQ,"YOUTUBE PUNTO DE ENFOQUE MARIO MEJÍA, SUBDIRECTOR DE INSIVUMEH",INSIVUMEH,Science & Technology,79,False
video::C8wk4HWwWyM,video,Duro golpe al crimen organizado en Granja Penal de Pavón.,,C8wk4HWwWyM,Duro golpe al crimen organizado en Granja Penal de Pavón.,Gobierno de la República de Guatemala,Entertainment,2214,False
video::CDg6kLRfiqQ,video,Acciones relevantes en el #Resumen24Horas,,CDg6kLRfiqQ,Acciones relevantes en el #Resumen24Horas,PNCdeGuatemala,Science & Technology,11048,False
video::CJQ46Hr4HcU,video,Municipalidad de Guatemala  19/12/2025,,CJQ46Hr4HcU,Municipalidad de Guatemala  19/12/2025,Concejales de Oposición - Muni Guate,People & Blogs,222,False
video::D3fRGjqHeHI,video,"Spot Rendición de Cuentas, segundo cuatrimestre 2023 - 1",,D3fRGjqHeHI,"Spot Rendición de Cuentas, segundo cuatrimestre 2023 - 1",CIV -Ministerio de Comunicaciones,People & Blogs,23,False
video::D4CEpAfkkPI,video,Policías arremeten contra agente de PMT en zona 10,,D4CEpAfkkPI,Policías arremeten contra agente de PMT en zona 10,PrensaLibreOficial,News & Politics,79044,False
video::DBvMeKT4gzo,video,La Familia MÁS RICA de GUATEMALA… Ni la Guerra les Quitó el Trono y Hoy son DUEÑOS de tu CERVEZA,,DBvMeKT4gzo,La Familia MÁS RICA de GUATEMALA… Ni la Guerra les Quitó el Trono y Hoy son DUEÑOS de tu CERVEZA,Fortuna Latina,People & Blogs,58881,False
video::DC1_qrLUvHI,video,Municipalidad de Guatemala 26/08/2026,,DC1_qrLUvHI,Municipalidad de Guatemala 26/08/2026,Concejales de Oposición - Muni Guate,People & Blogs,49,False
video::DMAKF8n0XJs,video,Guatemala TV • ID (2024-2026),,DMAKF8n0XJs,Guatemala TV • ID (2024-2026),Mdpls²,Film & Animation,367,False
video::DX5eT-hVU8Q,video,250 años Ciudad de Guatemala,,DX5eT-hVU8Q,250 años Ciudad de Guatemala,Municipalidad de Guatemala,News & Politics,491,False
video::DkxSkQipYwo,video,PRESIDENTE BERNARDO ARÉVALO PARTICIPA EN EL ACTO CONMEMORATIVO DEL DÍA DEL EJÉRCITO,,DkxSkQipYwo,PRESIDENTE BERNARDO ARÉVALO PARTICIPA EN EL ACTO CONMEMORATIVO DEL DÍA DEL EJÉRCITO,IDocumenta,News & Politics,66,False
video::EGfy1BxGLIk,video,Colabore con las medidas de la PMT,,EGfy1BxGLIk,Colabore con las medidas de la PMT,Municipalidad de Guatemala,Education,1437,False
video::ELhvo8YnYnI,video,Insivumeh prevé lluvias fuertes por dos ondas del este,,ELhvo8YnYnI,Insivumeh prevé lluvias fuertes por dos ondas del este,TN23 Guatemala,News & Politics,5182,False
video::EQDcEgFpXCk,video,Guatemala: Gobierno refuerza lucha contra las pandillas en medio de crisis de seguridad,,EQDcEgFpXCk,Guatemala: Gobierno refuerza lucha contra las pandillas en medio de crisis de seguridad,FRANCE 24 Español,News & Politics,5459,False
video::EZfm-05qtWo,video,Municipalidad de Guatemala prepara plan de actividades en Semana Santa 2023,,EZfm-05qtWo,Municipalidad de Guatemala prepara plan de actividades en Semana Santa 2023,Cucurucho en Guatemala,People & Blogs,128,False
video::F72Rdq5crG4,video,Cambios en el Ministerio de Comunicaciones: Salen Lizzette Benítez y Adrián Zapata Alamilla,,F72Rdq5crG4,Cambios en el Ministerio de Comunicaciones: Salen Lizzette Benítez y Adrián Zapata Alamilla,Canal Antigua,News & Politics,1441,False
video::FEc1BCuBiDg,video,¡Estamos con ustedes!,,FEc1BCuBiDg,¡Estamos con ustedes!,Municipalidad de Guatemala,News & Politics,1562,False
video::FQP4JTo9ShA,video,Rafael Carrera y el nacimiento de Guatemala,,FQP4JTo9ShA,Rafael Carrera y el nacimiento de Guatemala,MundoHistoria,Education,1420,False
video::FU5zLTb4inc,video,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,,FU5zLTb4inc,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,Diario de Centro América,News & Politics,549,False
video::Fapc1-8m5Zc,video,Municipalidad de Guatemala 21/11/2025,,Fapc1-8m5Zc,Municipalidad de Guatemala 21/11/2025,Concejales de Oposición - Muni Guate,People & Blogs,282,False
video::Fb2Ccfq5S9w,video,Reo y su esposa fueron asesinados dentro del Preventivo de zona 18,,Fb2Ccfq5S9w,Reo y su esposa fueron asesinados dentro del Preventivo de zona 18,TN23 Guatemala,News & Politics,15431,False
video::FuTz67jS7m0,video,124 nuevos brigadas refuerzan la seguridad vial en Guatemala,,FuTz67jS7m0,124 nuevos brigadas refuerzan la seguridad vial en Guatemala,PROVIAL-CIV,Education,45,False
video::G2u4Rbq7zU4,video,Arévalo anuncia nueva cárcel de máxima seguridad en Guatemala,,G2u4Rbq7zU4,Arévalo anuncia nueva cárcel de máxima seguridad en Guatemala,TN23 Guatemala,News & Politics,6327,False
video::GgU7qhmf020,video,Sueños GT: educación para la niñez de vendedores ambulantes en Antigua | Super - Episodio 1,,GgU7qhmf020,Sueños GT: educación para la niñez de vendedores ambulantes en Antigua | Super - Episodio 1,Quorum,Nonprofits & Activism,167,False
video::GjGMSFSE1gY,video,"“Gracias a dios, no hay reelección” 🤡",,GjGMSFSE1gY,"“Gracias a dios, no hay reelección” 🤡",Quorum,News & Politics,130,False
video::HMJXf1VdM5E,video,Lluvia inusual de Martes Santo provoca inundaciones en zona 1 de Villa Nueva,,HMJXf1VdM5E,Lluvia inusual de Martes Santo provoca inundaciones en zona 1 de Villa Nueva,PrensaLibreOficial,News & Politics,1688,False
video::H_TGv_cMwww,video,PMT: La fuerza laboral reguladora del tránsito más grande,,H_TGv_cMwww,PMT: La fuerza laboral reguladora del tránsito más grande,Municipalidad de Guatemala,News & Politics,2383,False
video::I277M6i4jnY,video,Gestión del Riesgo de Desastres desde las comunidades.,,I277M6i4jnY,Gestión del Riesgo de Desastres desde las comunidades.,Gobierno de la República de Guatemala,Entertainment,242,False
video::IZLflL4Hgco,video,El ciudadano Toriello da un paso al frente,,IZLflL4Hgco,El ciudadano Toriello da un paso al frente,TanGente Podcast,Entertainment,28013,False
video::IcF9rRdAtp8,video,Ministro de Comunicaciones Alejandro Sinibaldi realiza supervisión en la Ruta CA-1 Occidente,,IcF9rRdAtp8,Ministro de Comunicaciones Alejandro Sinibaldi realiza supervisión en la Ruta CA-1 Occidente,Ministerio de Comunicaciones Infraestructura y Vivienda,People & Blogs,211,False
video::J6ctng-yAnI,video,CIV PROVIAL GRADUACIÓN XV PROMOCIÓN BRIGADAS 140619,,J6ctng-yAnI,CIV PROVIAL GRADUACIÓN XV PROMOCIÓN BRIGADAS 140619,CIV -Ministerio de Comunicaciones,People & Blogs,2981,False
video::JErfmk-TlRg,video,Rendición de Cuentas - Primer Cuatrimestre 2023,,JErfmk-TlRg,Rendición de Cuentas - Primer Cuatrimestre 2023,CIV -Ministerio de Comunicaciones,People & Blogs,32,False
video::J_HBzJUTOus,video,Presentan estrategia nacional para prevenir violencia durante recorridos de antorchas,,J_HBzJUTOus,Presentan estrategia nacional para prevenir violencia durante recorridos de antorchas,Ministerio de Gobernación,News & Politics,17,False
video::JdxHJkQjM50,video,🚡 ¿Cómo va avanzando #AeroMetroGT?,,JdxHJkQjM50,🚡 ¿Cómo va avanzando #AeroMetroGT?,Municipalidad de Guatemala,News & Politics,20901,False
video::JgmCtBQWNL8,video,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,,JgmCtBQWNL8,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,Entertainment,1165,False
video::JkpVO1hx2f8,video,10 Preguntas a un año del Paro Nacional,,JkpVO1hx2f8,10 Preguntas a un año del Paro Nacional,Quorum,News & Politics,673,True
video::Jr1hJ92H_Nc,video,"#SinMáscaras | GUERRA SUCIA PERO SUCIA EN SERIO LLEGA A TV AZTECA CON AMPARO, CAMIN Y CASTAÑEDA",,Jr1hJ92H_Nc,"#SinMáscaras | GUERRA SUCIA PERO SUCIA EN SERIO LLEGA A TV AZTECA CON AMPARO, CAMIN Y CASTAÑEDA",Manuel Pedrero,News & Politics,62941,False
video::K1IA6oTGws8,video,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,,K1IA6oTGws8,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,Diario de Centro América,News & Politics,530,False
video::K2qWcueeMOc,video,#EnvivoDCA | Conferencia de prensa de Gobierno de Guatemala,,K2qWcueeMOc,#EnvivoDCA | Conferencia de prensa de Gobierno de Guatemala,Diario de Centro América,News & Politics,802,False
video::K50uijsHnAM,video,Informe desde Ciudad de Guatemala: crisis de seguridad tras ataques contra la Policía,,K50uijsHnAM,Informe desde Ciudad de Guatemala: crisis de seguridad tras ataques contra la Policía,FRANCE 24 Español,News & Politics,135249,False
video::KIO6wIJXYY0,video,"Se tiene que cambiar el sistema electoral en Guatemala, asegura exfiscal",,KIO6wIJXYY0,"Se tiene que cambiar el sistema electoral en Guatemala, asegura exfiscal",CNN en Español,News & Politics,16830,False
video::KWCyMd4dxkY,video,Recorrido de los 21K BAM de la Municipalidad de Guatemala,,KWCyMd4dxkY,Recorrido de los 21K BAM de la Municipalidad de Guatemala,Municipalidad de Guatemala,News & Politics,13077,False
video::KkNQhX_kg8A,video,🇬🇹HISTORIA de GUATEMALA en 17 minutos🇬🇹 - El Mapa de Sebas,,KkNQhX_kg8A,🇬🇹HISTORIA de GUATEMALA en 17 minutos🇬🇹 - El Mapa de Sebas,El Mapa de Sebas,Education,749356,False
video::LRzZy8xBrjA,video,Conferencia de prensa ante el incremento de los combustibles.,,LRzZy8xBrjA,Conferencia de prensa ante el incremento de los combustibles.,Gobierno de la República de Guatemala,Entertainment,670,False
video::LeN6wpNIB-4,video,GUATEMALA RECIBE 135 NICARAGUENESES LIBERADOS POR ORTEGA,,LeN6wpNIB-4,GUATEMALA RECIBE 135 NICARAGUENESES LIBERADOS POR ORTEGA,IDocumenta,People & Blogs,28,False
video::LqY_vAsa4PY,video,“Guatemala: Una historia escrita con corrupción”,,LqY_vAsa4PY,“Guatemala: Una historia escrita con corrupción”,PFNSE MEDIA,News & Politics,2291,False
video::MMECHN8SFNw,video,"Noticiero en Directo 1 pm, 27 de Agosto de 2026",,MMECHN8SFNw,"Noticiero en Directo 1 pm, 27 de Agosto de 2026",Noticiero Guatevisión 13 Hrs.,News & Politics,4838,False
video::MRJ9mKnXR9M,video,Labor de la PMT es honesta aseguran vecinos,,MRJ9mKnXR9M,Labor de la PMT es honesta aseguran vecinos,Municipalidad de Guatemala,People & Blogs,1075,False
video::MdIa2Dtj77I,video,"Consejos para tu viaje a Guatemala: hospedaje, telefonía, transporte y más!   ✈️ 🇬🇹",,MdIa2Dtj77I,"Consejos para tu viaje a Guatemala: hospedaje, telefonía, transporte y más!   ✈️ 🇬🇹",Aventuras de una programadora,People & Blogs,134775,False
video::Mh94uXZvCLo,video,DE LOS BOTS AL RECHAZO: CERIMEDO Y LA “GUERRILLA DE LAS REDES” | CAPÍTULO 3 DE 8,,Mh94uXZvCLo,DE LOS BOTS AL RECHAZO: CERIMEDO Y LA “GUERRILLA DE LAS REDES” | CAPÍTULO 3 DE 8,La  Coma,News & Politics,21,False
video::Mme4XikKnlc,video,Municipalidad anuncia 111 nuevos autobuses y 17 rutas para mejorar el transporte en la capital,,Mme4XikKnlc,Municipalidad anuncia 111 nuevos autobuses y 17 rutas para mejorar el transporte en la capital,PrensaLibreOficial,News & Politics,3146,False
video::N1QkRu38BFE,video,¡YA CAYÓ ALITO MORENO! ALERTA LO DESTITUYEN DIPUTADOS VOTAN PARA SACARLO DEL SENADO! CLAUDIA INFORMA,,N1QkRu38BFE,¡YA CAYÓ ALITO MORENO! ALERTA LO DESTITUYEN DIPUTADOS VOTAN PARA SACARLO DEL SENADO! CLAUDIA INFORMA,Alexis Burelo,News & Politics,15747,False
video::NCvoO61aIfw,video,Ya casi! Así avanza el Aerómetro que cambiará el transporte en Guatemala,,NCvoO61aIfw,Ya casi! Así avanza el Aerómetro que cambiará el transporte en Guatemala,One Life,Entertainment,26744,False
video::NcIcixCdQH4,video,PNC garantiza seguridad a turistas que visitan el colcán de Agua,,NcIcixCdQH4,PNC garantiza seguridad a turistas que visitan el colcán de Agua,PNCdeGuatemala,Science & Technology,7681,False
video::Nc_Iy0MriYw,video,🛑🛑Actualización PROVIAL🛑🛑,,Nc_Iy0MriYw,🛑🛑Actualización PROVIAL🛑🛑,PROVIAL-CIV,News & Politics,179,False
video::NnKpTEfhWjI,video,✅ ASÍ es una EXHIBICION DE BUSES EN GUATEMALA,,NnKpTEfhWjI,✅ ASÍ es una EXHIBICION DE BUSES EN GUATEMALA,De todo Gt,Travel & Events,424874,False
video::O6gI0ooBM3E,video,¿Cómo es el tráfico en Guatemala? 56 días perdidos cada año y una emergencia nacional,,O6gI0ooBM3E,¿Cómo es el tráfico en Guatemala? 56 días perdidos cada año y una emergencia nacional,República TV,News & Politics,16786,False
video::OXf_VvvyIDw,video,Municipalidad de Guatemala 31/08/2026,,OXf_VvvyIDw,Municipalidad de Guatemala 31/08/2026,Concejales de Oposición - Muni Guate,People & Blogs,28,False
video::OgOICSTSa7k,video,¡DÉJAME VIVIR! GUATEMALA INTENSIFICA LA LUCHA CONTRA LA CACERÍA ILEGAL DE FAUNA SILVESTRE,,OgOICSTSa7k,¡DÉJAME VIVIR! GUATEMALA INTENSIFICA LA LUCHA CONTRA LA CACERÍA ILEGAL DE FAUNA SILVESTRE,IDocumenta,News & Politics,6,False
video::OkXlHx0hx-8,video,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,,OkXlHx0hx-8,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,News & Politics,14200,True
video::On7jqOm1bpg,video,🌟Seguimos avanzando🌱,,On7jqOm1bpg,🌟Seguimos avanzando🌱,CIV -Ministerio de Comunicaciones,News & Politics,10,False
video::Oy6sKBhduu4,video,"Realizan Reunión Ordinaria de #CODEDE, 25 de febrero 2025.",,Oy6sKBhduu4,"Realizan Reunión Ordinaria de #CODEDE, 25 de febrero 2025.",Camarita Castro GT,People & Blogs,84,False
video::Oztw_Hta52I,video,TRAFICO EN GUATEMALA,,Oztw_Hta52I,TRAFICO EN GUATEMALA,CHAPINISIMO,Entertainment,2326,False
video::PMaSDoG0H1U,video,¿Adiós al tráfico? Así es la nueva carretera Radial 6 para Guatemala,,PMaSDoG0H1U,¿Adiós al tráfico? Así es la nueva carretera Radial 6 para Guatemala,La Red 1061,News & Politics,60,False
video::Pg1qw0KJI4E,video,"Surgen detalles de la masacre en Boca del Monte: madre de un bombero e influencer, entre víctimas",,Pg1qw0KJI4E,"Surgen detalles de la masacre en Boca del Monte: madre de un bombero e influencer, entre víctimas",PrensaLibreOficial,News & Politics,20503,False
video::PjmxCj-a9Hg,video,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,,PjmxCj-a9Hg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,Entertainment,3628,True
video::Q-MNTYsZgk4,video,¿Qué ha pasado con la contaminación del aire?,,Q-MNTYsZgk4,¿Qué ha pasado con la contaminación del aire?,Quorum,News & Politics,45,False
video::Q7j1OUxkn9w,video,Dañan puerta del área de parqueo del Congreso,,Q7j1OUxkn9w,Dañan puerta del área de parqueo del Congreso,InfoGT Noticias,People & Blogs,4725,False
video::Q7nhEeibBK4,video,Desfile navideño 2024  -   @MunicipalidaddeGuatemala-1551,,Q7nhEeibBK4,Desfile navideño 2024  -   @MunicipalidaddeGuatemala-1551,ALIS MOLINA CREA,Entertainment,255,False
video::QUG4etpjgos,video,Guatemala Habla sobre la seguridad en el país,,QUG4etpjgos,Guatemala Habla sobre la seguridad en el país,Diario de Centro América,News & Politics,35,False
video::Qc_oHqe4Cjc,video,QUÉ GUARDAS EN LA CINTURA?  🔫🥕🥓🐷🤔@lilyvlogs6899 @ElJuanete1987 @Soychap1n @SimplementeFlori,,Qc_oHqe4Cjc,QUÉ GUARDAS EN LA CINTURA?  🔫🥕🥓🐷🤔@lilyvlogs6899 @ElJuanete1987 @Soychap1n @SimplementeFlori,CANALES ROBOS Y MENTIRAS 💰🧐,People & Blogs,2166,False
video::R-fRv_WoZOE,video,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGT,,R-fRv_WoZOE,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGT,Gobierno de la República de Guatemala,Entertainment,1284,False
video::RIpKKQh26cg,video,Ejército de Guatemala descubre túnel para fuga masiva en penal de Pavón,,RIpKKQh26cg,Ejército de Guatemala descubre túnel para fuga masiva en penal de Pavón,TN23 Guatemala,News & Politics,29782,False
video::RjG-y7Y2-k4,video,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,,RjG-y7Y2-k4,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,Diario de Centro América,News & Politics,239,False
video::Rk-3ks9mh3o,video,CIV ✔️ garantiza transparencia 🔍 y rendición de cuentas📝,,Rk-3ks9mh3o,CIV ✔️ garantiza transparencia 🔍 y rendición de cuentas📝,CIV -Ministerio de Comunicaciones,News & Politics,21,False
video::ShYWqmOpjFk,video,Ministro de Comunicaciones reitera sobre avances en ruta Palín-Escuintla,,ShYWqmOpjFk,Ministro de Comunicaciones reitera sobre avances en ruta Palín-Escuintla,La Hora,News & Politics,242,False
video::SryjaiL2B4Q,video,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,,SryjaiL2B4Q,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,Diario de Centro América,News & Politics,352,False
video::THY2YBne3QE,video,"Los ALUCINANTES autobuses de Guatemala | ""Burras""",,THY2YBne3QE,"Los ALUCINANTES autobuses de Guatemala | ""Burras""",Luisito Comunica,Comedy,8190449,False
video::TSID63-IC3Y,video,Operativo Relámpago de -PROVIAL - DGT - DIACO -  en 41 Calle Zona 8 de la ciudad Capital.,,TSID63-IC3Y,Operativo Relámpago de -PROVIAL - DGT - DIACO -  en 41 Calle Zona 8 de la ciudad Capital.,PROVIAL-CIV,People & Blogs,332,False
video::TT4qJ5FXHYE,video,"I’x K’at: el primer equipo guatemalteco de pelota maya, conformado únicamente por mujeres.",,TT4qJ5FXHYE,"I’x K’at: el primer equipo guatemalteco de pelota maya, conformado únicamente por mujeres.",Quorum,News & Politics,1075,True
video::TTijnAoFnzY,video,Conred reprograma simulacro nacional para el 24 de febrero,,TTijnAoFnzY,Conred reprograma simulacro nacional para el 24 de febrero,T13 Noticias Guatemala,News & Politics,200,False
video::TXlMv6bt25w,video,"Más de 42 mil afectados por lluvias en Guatemala; Conred reporta 1,046 emergencias",,TXlMv6bt25w,"Más de 42 mil afectados por lluvias en Guatemala; Conred reporta 1,046 emergencias",PrensaLibreOficial,News & Politics,2294,False
video::TnZGNY1RsJE,video,Festival navideño 2025 @MunicipalidaddeGuatemala-1551,,TnZGNY1RsJE,Festival navideño 2025 @MunicipalidaddeGuatemala-1551,HeX4EveR,People & Blogs,148,False
video::UDFS8gl80h8,video,#AprendeConCONRED qué es el Sistema CONRED y quienes lo conforman.,,UDFS8gl80h8,#AprendeConCONRED qué es el Sistema CONRED y quienes lo conforman.,Conred,Education,521,False
video::UTf26hS1UJ8,video,🚦💙 PROVIAL: Proteger y Servir,,UTf26hS1UJ8,🚦💙 PROVIAL: Proteger y Servir,PROVIAL-CIV,Education,38,False
video::UcvHq8j-J38,video,"Ministerio de Comunicaciones, Infraestructura y Vivienda y los Consejos de Desarrollo",,UcvHq8j-J38,"Ministerio de Comunicaciones, Infraestructura y Vivienda y los Consejos de Desarrollo",Ministerio de Finanzas Públicas Guatemala,News & Politics,222,False
video::UhL9y3KUl8E,video,SHAI WA: la vecina queer de Casa Presidencial,,UhL9y3KUl8E,SHAI WA: la vecina queer de Casa Presidencial,Quorum,News & Politics,1755,True
video::UzeOcBM9cuU,video,Conred Podcast Episodio 04: Amenaza sísmica y volcánica en Guatemala,,UzeOcBM9cuU,Conred Podcast Episodio 04: Amenaza sísmica y volcánica en Guatemala,Conred,Education,127,False
video::VfBrLONPnFM,video,ME quité el MIEDO de viajar en los buses de GUATEMALA 🔥,,VfBrLONPnFM,ME quité el MIEDO de viajar en los buses de GUATEMALA 🔥,De todo Gt,People & Blogs,329489,False
video::VgcpKa1h_2Q,video,CONQUISTA LA CIUDAD / 21K BAM de la Municipalidad de Guatemala,,VgcpKa1h_2Q,CONQUISTA LA CIUDAD / 21K BAM de la Municipalidad de Guatemala,21KMuniGuate,Sports,3110,False
video::VuIl4tjeKGQ,video,La ciudad sigue modernizándose para ti y tu familia.,,VuIl4tjeKGQ,La ciudad sigue modernizándose para ti y tu familia.,Municipalidad de Guatemala,News & Politics,39168,False
video::W415t12o3DA,video,Mujer con crisis nerviosa tras intento de asalto,,W415t12o3DA,Mujer con crisis nerviosa tras intento de asalto,TN23 Guatemala,News & Politics,4737,False
video::WIUZtitfLRw,video,Caminar en una ciudad hecha para carros,,WIUZtitfLRw,Caminar en una ciudad hecha para carros,Quorum,News & Politics,422,True
video::WQcgx8rs0Qo,video,"PMT SE BURL4 DE UN MOTORISTA D1SC4PACIT4D0, DISCULPESE POR FAVOR VILLA NUEVA, GUATEMALA.",,WQcgx8rs0Qo,"PMT SE BURL4 DE UN MOTORISTA D1SC4PACIT4D0, DISCULPESE POR FAVOR VILLA NUEVA, GUATEMALA.",Cronos Time GT,Education,1861,False
video::WXA2Apo79jA,video,Resumen de atención a Emergencias CIV,,WXA2Apo79jA,Resumen de atención a Emergencias CIV,CIV -Ministerio de Comunicaciones,News & Politics,29,False
video::WXgGL9rZUHo,video,#EnvivoDCA | Conferencia de prensa del Gobierno de Guatemala,,WXgGL9rZUHo,#EnvivoDCA | Conferencia de prensa del Gobierno de Guatemala,Diario de Centro América,News & Politics,190,False
video::XLkVzqqL34Q,video,Nueva Mega Autopista Xochi en Guatemala 🇬🇹 ¿Vale la pena? (Te ahorra hasta 3 horas),,XLkVzqqL34Q,Nueva Mega Autopista Xochi en Guatemala 🇬🇹 ¿Vale la pena? (Te ahorra hasta 3 horas),One Life,Entertainment,44510,False
video::XVZM15KVXjM,video,Conoce sobre la actualización de la Norma para la Reducción de Desastres número 2 (NRD2).,,XVZM15KVXjM,Conoce sobre la actualización de la Norma para la Reducción de Desastres número 2 (NRD2).,Conred,Education,267,False
video::X_FAIef8qlE,video,Cruzando la ciudad a puro Transmetro,,X_FAIef8qlE,Cruzando la ciudad a puro Transmetro,Quorum,News & Politics,1140,True
